UP,AMGN,2013-10-23
UP,AMGN,2013-10-24
UP,AMGN,2013-10-25
DOWN,AMGN,2013-10-28
UP,AMGN,2013-10-29
UP,AMGN,2013-10-30
UP,AMGN,2013-10-31
UP,AMOT,2013-10-18
null,AMOT,2013-10-21
UP,AMOT,2013-10-22
UP,AMOT,2013-10-23
UP,AMOT,2013-10-24
UP,AMOT,2013-10-25
null,AMOT,2013-10-28
null,AMOT,2013-10-29
null,AMOT,2013-10-30
null,AMOT,2013-10-31
null,AMSF,2013-10-18
null,AMSF,2013-10-21
null,AMSF,2013-10-22
null,AMSF,2013-10-23
null,AMSF,2013-10-24
null,AMSF,2013-10-25
null,AMSF,2013-10-28
null,AMSF,2013-10-29
null,AMSF,2013-10-30
null,AMSF,2013-10-31
null,ANDA,2013-10-18
null,ANDA,2013-10-21
DOWN,ANDA,2013-10-22
DOWN,ANDA,2013-10-23
DOWN,ANDA,2013-10-24
null,ANDA,2013-10-25
UP,ANDA,2013-10-28
null,ANDA,2013-10-29
null,ANDA,2013-10-30
null,ANDA,2013-10-31
UP,ANGO,2013-10-18
null,ANGO,2013-10-21
null,ANGO,2013-10-22
null,ANGO,2013-10-23
null,ANGO,2013-10-24
null,ANGO,2013-10-25
DOWN,ANGO,2013-10-28
null,ANGO,2013-10-29
UP,ANGO,2013-10-30
UP,ANGO,2013-10-31
null,APFC,2013-10-18
UP,APFC,2013-10-21
null,APFC,2013-10-22
null,APFC,2013-10-23
null,APFC,2013-10-24
null,APFC,2013-10-25
null,APFC,2013-10-28
null,APFC,2013-10-29
null,APFC,2013-10-30
null,APFC,2013-10-31
UP,APOG,2013-10-18
null,APOG,2013-10-21
null,APOG,2013-10-22
null,APOG,2013-10-23
null,APOG,2013-10-24
null,APOG,2013-10-25
null,APOG,2013-10-28
null,APOG,2013-10-29
null,APOG,2013-10-30
null,APOG,2013-10-31
UP,APOL,2013-10-18
null,APOL,2013-10-21
UP,APOL,2013-10-22
UP,APOL,2013-10-23
UP,APOL,2013-10-24
UP,APOL,2013-10-25
UP,APOL,2013-10-28
UP,APOL,2013-10-29
UP,APOL,2013-10-30
UP,APOL,2013-10-31
null,APRI,2013-10-18
null,APRI,2013-10-21
null,APRI,2013-10-22
null,APRI,2013-10-23
null,APRI,2013-10-24
null,APRI,2013-10-25
null,APRI,2013-10-28
null,APRI,2013-10-29
null,APRI,2013-10-30
null,APRI,2013-10-31
null,ARAY,2013-10-18
null,ARAY,2013-10-21
null,ARAY,2013-10-22
null,ARAY,2013-10-23
null,ARAY,2013-10-24
null,ARAY,2013-10-25
null,ARAY,2013-10-28
null,ARAY,2013-10-29
null,ARAY,2013-10-30
null,ARAY,2013-10-31
null,ARCI,2013-10-18
null,ARCI,2013-10-21
null,ARCI,2013-10-22
null,ARCI,2013-10-23
DOWN,ARCI,2013-10-24
DOWN,ARCI,2013-10-25
null,ARCI,2013-10-28
null,ARCI,2013-10-29
null,ARCI,2013-10-30
null,ARCI,2013-10-31
null,ARDNA,2013-10-18
null,ARDNA,2013-10-21
null,ARDNA,2013-10-22
null,ARDNA,2013-10-23
null,ARDNA,2013-10-24
null,ARDNA,2013-10-25
null,ARDNA,2013-10-28
null,ARDNA,2013-10-29
null,ARDNA,2013-10-30
null,ARDNA,2013-10-31
UP,ARMH,2013-10-18
UP,ARMH,2013-10-21
UP,ARMH,2013-10-22
UP,ARMH,2013-10-23
UP,ARMH,2013-10-24
UP,ARMH,2013-10-25
UP,ARMH,2013-10-28
UP,ARMH,2013-10-29
UP,ARMH,2013-10-30
UP,ARMH,2013-10-31
null,AROW,2013-10-18
null,AROW,2013-10-21
UP,AROW,2013-10-22
UP,AROW,2013-10-23
UP,AROW,2013-10-24
null,AROW,2013-10-25
null,AROW,2013-10-28
null,AROW,2013-10-29
null,AROW,2013-10-30
DOWN,AROW,2013-10-31
DOWN,ARRS,2013-10-18
null,ARRS,2013-10-21
UP,ARRS,2013-10-22
UP,ARRS,2013-10-23
UP,ARRS,2013-10-24
UP,ARRS,2013-10-25
null,ARRS,2013-10-28
DOWN,ARRS,2013-10-29
DOWN,ARRS,2013-10-30
UP,ARRS,2013-10-31
UP,ASBC,2013-10-18
UP,ASBC,2013-10-21
null,ASBC,2013-10-22
UP,ASBC,2013-10-23
UP,ASBC,2013-10-24
UP,ASBC,2013-10-25
UP,ASBC,2013-10-28
null,ASBC,2013-10-29
UP,ASBC,2013-10-30
